abstract,action_reason,authors,best_pdf_url,contexts,last_checked_utc,library_status,metadata_lookup_error,open_access_is_oa,open_access_status,open_access_url,openalex_id,pdf_download_status,pdf_local_path,pdf_sha256,pdf_size_bytes,study_doi,study_title,study_year
"Opioid use disorder (OUD) is a major public health threat, contributing to morbidity and mortality from addiction, overdose, and related medical conditions. Despite our increasing knowledge about the pathophysiology and existing medical treatments of OUD, it has remained a relapsing and remitting disorder for decades, with rising deaths from overdoses, rather than declining. The COVID-19 pandemic has accelerated the increase in overall substance use and interrupted access to treatment. If increased naloxone access, more buprenorphine prescribers, greater access to treatment, enhanced reimbursement, less stigma and various harm reduction strategies were effective for OUD, overdose deaths would not be at an all-time high. Different prevention and treatment approaches are needed to reverse the concerning trend in OUD. This article will review the recent trends and limitations on existing medications for OUD and briefly review novel approaches to treatment that have the potential to be more durable and effective than existing medications. The focus will be on promising interventional treatments, psychedelics, neuroimmune, neutraceutical, and electromagnetic therapies. At different phases of investigation and FDA approval, these novel approaches have the potential to not just reduce overdoses and deaths, but attenuate OUD, as well as address existing comorbid disorders.",,Yu Kyung Lee; Mark S. Gold; Kenneth Blum; Panayotis K. Thanos; Colin Hanna; Brian Fuehrlein,https://www.frontiersin.org/articles/10.3389/fpubh.2023.1274719/pdf?isPublishedV2=False,"[{""compound"": ""Ibogaine"", ""entity"": ""Opioid use disorder"", ""study_title"": ""Opioid use disorder: current trends and potential treatments"", ""study_year"": ""2024""}]",2026-02-12T09:33:07.609072+00:00,in_database,,true,gold,https://www.frontiersin.org/articles/10.3389/fpubh.2023.1274719/pdf?isPublishedV2=False,https://openalex.org/W4391228258,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.3389_fpubh.2023.1274719__d777a24b8a.pdf,56d03686d80c687201d0557a4fdf30f37d545c7ae30db7c35637cde824849b51,449344,10.3389/fpubh.2023.1274719,Opioid use disorder: current trends and potential treatments,2024
"Background/Objectives: Non-response to initial treatment options for major depressive disorder (MDD) is a common clinical challenge with profound deleterious impacts for affected patients. Few treatments have received regulatory approval for treatment-resistant depression (TRD). Methods: A systematic search of United States and European Union clinical trials registries was conducted to identify Phase II, III, or IV clinical trials, with a last update posted on or after 1 January 2020, that were evaluating medications for TRD. For both the US and EU registries, the condition term “treatment resistant depression” and associated lower-level terms (per registry search protocol) were used. For the US registry, a secondary search using the condition term “depressive disorders” and the modifying term “inadequate” was also performed to capture registrations not tagged as TRD. Two additional searches were also conducted in the US registry for the terms “suicide” and “anhedonia” as transdiagnostic targets of investigational medications. Trials were categorized based on the primary mechanism of action of the trial’s investigational medication. Results: Fifty clinical trials for TRD, 20 for anhedonia, and 25 for suicide were identified. Glutamate system modulation was the mechanism currently with the most compounds in development, including antagonists and allosteric modulators of NMDA receptors, AMPA receptors, metabotropic type 2/3 glutamate receptors, and intracellular effector molecules downstream of glutamate signaling. Psychedelics have seen the greatest surge among mechanistic targets in the past 5 years, however, with psilocybin in particular garnering significant attention. Other mechanisms included GABA modulators, monoamine modulators, anti-inflammatory/immune-modulating agents, and an orexin type 2 receptor antagonist. Conclusions: These investigations offer substantial promise for more efficacious and potentially personalized medication approaches for TRD. Challenges for detecting efficacy in TRD include the heterogeneity within the TRD population stemming from the presumed variety of biological dysfunctions underlying the disorder, comorbid disorders, chronic psychosocial stressors, and enduring effects of prior serotonergic antidepressant medication treatments.",,Michael J. Lucido; Boadie W. Dunlop,https://pmc.ncbi.nlm.nih.gov/articles/PMC11853532/pdf/brainsci-15-00161.pdf,"[{""compound"": ""S-ketamine"", ""entity"": ""Treatment-resistant depression"", ""study_title"": ""Emerging Medications for Treatment-Resistant Depression: A Review with Perspective on Mechanisms and Challenges"", ""study_year"": ""2025""}]",2026-02-12T09:33:18.758906+00:00,in_database,,true,gold,https://doi.org/10.3390/brainsci15020161,https://openalex.org/W4407195838,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.3390_brainsci15020161__2fe537568f.pdf,85740cbedce4822d55fbe7482d510378d85f6f3626f20a9e7d90273c8f48f260,1816,10.3390/brainsci15020161,Emerging Medications for Treatment-Resistant Depression: A Review with Perspective on Mechanisms and Challenges,2025
"A Psilocibina é uma substância facilmente encontrada na natureza presente nos chamados “cogumelos mágicos”, na década de 50 iniciaram pesquisas científicas em diversas áreas, que foram suspensas devido a proibição da droga na década de 70. Atualmente houve um renascimento dessas pesquisas na psiquiatria e essa revisão busca compilar e sintetizar os dados atuais do uso da psilocibina nos transtornos psiquiátricos relacionados ao câncer, depressão, adicção, transtorno obsessivo compulsivo e anorexia, além de revisar a segurança e tolerabilidade da droga e seu uso em microdoses.",,Juan Pablo De Sá Nieto,https://ojs.brazilianjournals.com.br/ojs/index.php/BJHR/article/download/60010/43370,"[{""compound"": ""Psilocybin"", ""entity"": ""Anorexia nervosa"", ""study_title"": ""Atualizações dos estudos com psilocibina nos transtornos psiquiátricos"", ""study_year"": ""2023""}]",2026-02-12T09:34:18.749395+00:00,in_database,,true,diamond,https://ojs.brazilianjournals.com.br/ojs/index.php/BJHR/article/download/60010/43370,https://openalex.org/W4378975649,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.34119_bjhrv6n3-151__b060d44572.pdf,4e14ebde975201b993e59b71392bd10cdb9ad3d8913e67dca78b2f0c7cf9ff9f,285941,10.34119/bjhrv6n3-151,Atualizações dos estudos com psilocibina nos transtornos psiquiátricos,2023
"Parkinson’s Disease (PD) is a progressive neurodegenerative disorder marked by motor symptoms due to dopaminergic degeneration and non-motor symptoms such as depression, anxiety, and cognitive impairment, which significantly affect patients' quality of life. Traditional dopaminergic therapies address motor symptoms but offer limited efficacy for neuropsychiatric manifestations. Psilocybin, a serotonergic compound with strong affinity for the 5-HT2A receptor, has emerged as a promising candidate for addressing the complex symptomatology of PD, including its neuropsychiatric components. This review examines the pharmacological effects of psilocybin, particularly its ability to modulate serotonergic and dopaminergic systems, enhance neuroplasticity, and reduce neuroinflammation, offering a potential therapeutic approach for PD. While clinical research in PD remains limited, evidence from related conditions such as Major Depressive Disorder (MDD) and Substance Use Disorder (SUD) supports the notion that psilocybin could modulate both motor and non-motor symptoms in PD. Furthermore, psilocybin’s ability to induce brain network hyperconnectivity and regulate dopamine release offers mechanistic insight into its potential benefits. Despite the promising neurobiological underpinnings, ethical concerns and regulatory constraints remain barriers to widespread clinical use. Future research should prioritize disease-specific trials to explore psilocybin’s therapeutic efficacy, optimal dosing, and safety profile in PD, potentially redefining the treatment landscape for this underserved population.",,Norman W. Barton,https://medicalresearchjournal.org/index.php/GJMR/article/download/102670/25485,"[{""compound"": ""Psilocybin"", ""entity"": ""End-of-life anxiety"", ""study_title"": ""Evaluating Psilocybin as a Treatment for Neuropsychiatric Symptoms in Parkinson’s Disease"", ""study_year"": ""2025""}]",2026-02-12T09:34:22.609536+00:00,in_database,,true,diamond,https://medicalresearchjournal.org/index.php/GJMR/article/download/102670/25485,https://openalex.org/W4412955867,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.34257_gjmravol25is1pg1__a172808c73.pdf,f3c51b2135710cb6b5dd01a81ab4cd63bd7755021da0153d6431311ac04e5e4a,753748,10.34257/gjmravol25is1pg1,Evaluating Psilocybin as a Treatment for Neuropsychiatric Symptoms in Parkinson’s Disease,2025
"Triptans are recommended as a treatment for moderate to severe migraines; however, barriers to administration include contraindications or possible side effects. In contrast, metoclopramide, which is frequently used as an antiemetic in the emergency department setting, has shown efficacy in alleviating migraine pain. This study investigated the non-inferiority of intravenously (IV) administered metoclopramide 10 mg compared with subcutaneously (SQ) administered sumatriptan 3 mg for alleviating migraine pain. In this single-center, open-label, cluster-randomized controlled trial, patients presenting to the emergency department with migraine attacks were allocated to either the IV metoclopramide 10 mg group or the SQ sumatriptan 3 mg group. The primary outcome was change in numerical rating scale (NRS) score for headache at 1 h after baseline. The non-inferiority margin was set as -1.0 NRS points. Thirty-six patients were enrolled over a period of 3 years, starting from July 2019. Reduction in NRS at 1 h was 4.1 (95% confidence interval [CI]: 2.8, 5.4) in the metoclopramide group and 5.2 (95% CI: 4.2, 6.1) in the sumatriptan group, with a mean difference of -1.1 (95% CI: -2.7, 0.4), indicating that metoclopramide was not non-inferior to sumatriptan. Four patients required rescue medication: 3 (18%) in the metoclopramide group and 1 (7%) in the sumatriptan group (<i>p</i> = 0.34). There were no serious adverse events in either group. One hour after metoclopramide administration, migraine pain was reduced compared with baseline, but metoclopramide did not demonstrate non-inferiority for alleviating acute migraine pain compared with sumatriptan.",,Yumi Funato; Akio Kimura; Wataru Matsuda; Tatsuki Uemura; Kentaro Kobayashi; Ryo Sasaki,https://www.jstage.jst.go.jp/article/ghmo/4/2/4_2023.01026/_pdf,"[{""compound"": ""LSD"", ""entity"": ""Cluster headache"", ""study_title"": ""Pain relief effect of metoclopramide vs. sumatriptan for acute migraine attack: A single-center, open-label, cluster-randomized controlled non-inferiority trial."", ""study_year"": ""2024""}]",2026-02-12T09:34:25.417441+00:00,in_database,,true,diamond,https://www.jstage.jst.go.jp/article/ghmo/4/2/4_2023.01026/_pdf,https://openalex.org/W4401675342,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.35772_ghmo.2023.01026__f8a6e34841.pdf,25b6ac32ea5bd1e169df83a9bb7af650b05dd8a1e69841ac606f4632f9f64b32,268562,10.35772/ghmo.2023.01026,"Pain relief effect of metoclopramide vs. sumatriptan for acute migraine attack: A single-center, open-label, cluster-randomized controlled non-inferiority trial",2024
"BACKGROUND: Postoperative pain and anxiety affect patients’ recovery and increase the family burden. S-ketamine presents analgesic effects and anti-depressive effects in clinics. The effect of a sub-anesthesia dose of S-ketamine on postoperative pain and anxiety remains to be clarified. OBJECTIVES: This study aimed to evaluate the analgesic and anxiolytic effects of a sub-anesthesia dose of S-ketamine on postoperative pain and anxiety and explored the risk factors for postoperative pain in patients receiving breast or thyroid surgery under general anesthesia. STUDY DESIGN: A randomized, double-blind, controlled trial. SETTING: A university hospital. METHODS: One hundred twenty patients receiving breast or thyroid surgery, stratified by surgery type, were randomized to S-ketamine and control groups in a 1:1 ratio. S-ketamine (0.3 mg/kg) or an equal volume of normal saline was administrated after anesthesia induction. Visual analog scale (VAS) of pain and self-rating anxiety scale (SAS) were tested before surgery and on postoperative day 1, 2, and 3. VAS and SAS score between the 2 groups were compared, and the risk factors for postoperative moderate to severe pain were explored with logistic regression analysis. RESULTS: Intraoperative S-ketamine decreased VAS and SAS scores on postoperative day 1, 2, and 3 (P &lt; 0.05, 2-way ANOVA for repeated measurements followed by Bonferroni post-analysis). Subgroup analysis showed S-ketamine decreased VAS and SAS scores both in breast surgery and thyroid surgery patients on postoperative day 1, 2, and 3. Logistic regression identified S-ketamine and regular exercise are protective factors, and anxiety before surgery is a risk factor for postoperative moderate to severe pain (P &lt; 0.05). LIMITATIONS: The anxiety score in our study is not so high, which may under-evaluate the anxiolytic effect of S-ketamine. However, S-ketamine decreased the SAS scores postoperatively in our study. CONCLUSIONS: Intraoperative sub-anesthesia dose of S-ketamine reduces postoperative pain and anxiety intensity. Anxiety before surgery is a risk factor, and S-ketamine and regular exercise are protective factors for postoperative pain. The study was registered at www.chictr.org.cn with the number: ChiCTR2200060928. KEY WORDS: S-ketamine, pain, anxiety, breast, thyroid",,Xingrui Gong,https://doi.org/10.36076/ppj.2023.26.257,"[{""compound"": ""Ketamine"", ""entity"": ""Chronic pain"", ""study_title"": ""Sub-Anesthesia Dose of S-Ketamine Reduces Postoperative Pain and Anxiety in Patients Receiving Breast and Thyroid Surgery: A Randomized, Controlled Trial."", ""study_year"": ""2023""}]",2026-02-12T09:34:27.935346+00:00,in_database,,true,bronze,https://doi.org/10.36076/ppj.2023.26.257,https://openalex.org/W4403062412,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.36076_ppj.2023.26.257__01b47dcd65.pdf,6e9359e4021fe743151fab20354ec42d310bccbe8fb411c9a2bc17aeaa0ccdf1,241202,10.36076/ppj.2023.26.257,"Sub-Anesthesia Dose of S-Ketamine Reduces Postoperative Pain and Anxiety in Patients Receiving Breast and Thyroid Surgery: A Randomized, Controlled Trial",2023
"BACKGROUND: Chronic postsurgical pain (CPSP) has become a common complication during the perioperative period. The efficacy of one of the most potent strategies, ketamine, remains unclear. OBJECTIVES: The aim of this meta-analysis was to evaluate the effect of ketamine on CPSP in patients undergoing common surgeries.. STUDY DESIGN: Systematic review and meta-analysis. METHODS: English-language randomized controlled trials (RCTs) published in MEDLINE, Cochrane Library, and EMBASE from 1990 through 2022 were screened. RCTs with a placebo control group that evaluated the effect of intravenous ketamine on CPSP in patients undergoing common surgeries were included. The primary outcome was the proportion of patients who experienced CPSP 3 – 6 months postsurgery. The secondary outcomes included adverse events, emotional evaluation, and 48 hour postoperative opioid consumption. We followed the Preferred Reporting Items for Systematic Reviews and Meta-analyses (PRISMA) guidelines. Pooled effect sizes were measured using the common-effects model or random-effects model, and several subgroup analyses were conducted. RESULTS: Twenty RCTs were included with 1,561 patients. Our pooled meta-analysis showed a significant difference between ketamine and placebo in the treatment of CPSP (Relative Risk [RR] = 0.86; 95% CI, 0.77 – 0.95; P = 0.02; I2 = 44%). In the subgroup analyses, our results indicated that compared with placebo, intravenous ketamine might decrease the prevalence of CPSP 3 – 6 months postsurgery (RR = 0.82; 95% CI, 0.72 – 0.94; P = 0.03; I2 = 45%). For adverse events, we observed that intravenous ketamine might lead to hallucinations (RR = 1.61; 95% CI, 1.09 – 2.39; P = 0.27; I2 = 20%) but did not increase the incidence of postoperative nausea and vomiting (RR = 0.98; 95% CI, 0.86 – 1.12; P = 0.66; I2 = 0%). LIMITATIONS: Inconsistent assessment tools and follow-up for chronic pain may contribute to the high heterogeneity and limitation of this analysis. CONCLUSIONS: We discovered that intravenous ketamine may reduce the incidence of CPSP in patients undergoing surgery, especially 3 – 6 months postsurgery. Because of the small sample size and high heterogeneity of the included studies, the effect of ketamine in the treatment of CPSP still needs to be explored in future large-sample, standardized-assessment studies. KEY WORDS: Ketamine, chronic postsurgical pain, perioperative period, meta-analysis, randomized controlled trial",,Wanchen Sun,https://doi.org/10.36076/ppj.2023.26.e111,"[{""compound"": ""Ketamine"", ""entity"": ""Chronic pain"", ""study_title"": ""Effects of Ketamine on Chronic Postsurgical Pain in Patients Undergoing Surgery: A Systematic Review and Meta-analysis."", ""study_year"": ""2023""}]",2026-02-12T09:34:29.600184+00:00,in_database,,true,bronze,https://doi.org/10.36076/ppj.2023.26.e111,https://openalex.org/W4376872968,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.36076_ppj.2023.26.e111__0a5909334a.pdf,e12db5897211bc4b370e0bfc7191f91c1168d2d536c187f4d1684c6244a27889,1304855,10.36076/ppj.2023.26.e111,Effects of Ketamine on Chronic Postsurgical Pain in Patients Undergoing Surgery: A Systematic Review and Meta-analysis,2023
"Background. Diabetic neuropathy mostly causes physical disabilities that will reduce social participation, medical/psychological rehabilitation, and enjoyable activities. These factors in turn create a cycle of depression, anxiety, and sleep disorders. Variables related to pain perception play an important role, pain catastrophizing will increase anxiety so that sufferers feel they have a disability that is worse than reality. In the end, patients will give up and reduce their self-efficacy. Results. Data from 68 subjects was collected and analyzed. After eight weeks of treatment, the experimental group showed a more significant mood improvement (88.2% vs. 70.6%, p=0.031). There were no adverse events recorded in this study. Conclusions. Vitamin D addition along with standard treatment significantly improve mood more effectively than standard treatment alone in diabetic neuropathy patients.",,Kenzie Ongko Wijaya; Rizaldy Taslim Pinzon; Esdras Ardi Pramudita,https://doi.org/10.37897/rjn.2023.4.3,"[{""compound"": ""Psilocybin"", ""entity"": ""End-of-life anxiety"", ""study_title"": ""The benefits of add on therapy of vitamin D to quality of life in diabetic neuropathy patients: a randomized controlled trial"", ""study_year"": ""2023""}]",2026-02-12T09:34:32.839482+00:00,in_database,,true,diamond,https://doi.org/10.37897/rjn.2023.4.3,https://openalex.org/W4390887740,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.37897_rjn.2023.4.3__db0468b959.pdf,f83536f924c7dffafddd4274709c24b95cd705fe14e6df9e689b8c864aaf8133,760638,10.37897/rjn.2023.4.3,The benefits of add-on therapy of vitamin D to the quality of life in diabetic neuropathy patients: a randomized controlled trial,2023
"BACKGROUND: Post-operative pain after mastectomy is associated with poor recovery, prolonged hospital stays, and increased liability for chronic persistent pain. AIM: This work aimed to test the analgesic efficacy of adding ketamine to a dexamethasone bupivacaine combination in ultrasound-guided serratus anterior plane block (SAPB) in patients undergoing modified radical mastectomy (MRM). METHODS: This randomized, double-blind trial included 60 females aged 20–60 undergoing MRM. They were randomized into two groups: Group DB (n = 30) received SAPB using 30 ml of bupivacaine 0.25% and dexamethasone 4 mg. Group KD (n = 30) received the same block with the addition of ketamine 50 mg. RESULTS: The time to the first analgesic request was significantly delayed in Group KD than in Group DB (p &lt; 0.001). The number of patients requiring morphine and its total consumption during the first 24 post-operative hours in Group KD were significantly less than in Group DB (p = 0.001 and p &lt; 0.001, respectively). Visual Analog Scale scores at rest and movement at 4, 6, 8, 10, 12, and 18 h were significantly lower in Group KD than in Group DB. CONCLUSIONS: Adding ketamine to bupivacaine plus dexamethasone in ultrasound-guided SAPB is associated with better analgesic outcomes in patients undergoing MRM, including prolonged duration of analgesia and decreased post-operative morphine consumption and pain scores at rest and movement.",,Ahmed Hussein Bakeer; Ahmed Fakher Mohamed Abdou; Jehan Mohamed Abdelhaleem; Doaa Abdeltawab Abdou,https://oamjms.eu/index.php/mjms/article/download/11825/8669,"[{""compound"": ""Ketamine"", ""entity"": ""Chronic pain"", ""study_title"": ""Effects of Adding Dexamethasone Plus Ketamine to Bupivacaine for Ultrasound-guided Serratus Plane Block as Analgesia in Major Breast Surgery: A Randomized, Double-blind Trial"", ""study_year"": ""2024""}]",2026-02-12T09:34:35.452816+00:00,in_database,,true,diamond,https://oamjms.eu/index.php/mjms/article/download/11825/8669,https://openalex.org/W4393423930,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.3889_oamjms.2024.11825__105766435f.pdf,419c0af037ada3e744cd878bd78cde48d7077b1a017ef80aa8e22c22e3f3a865,827677,10.3889/oamjms.2024.11825,"Effects of Adding Dexamethasone Plus Ketamine to Bupivacaine for Ultrasound-guided Serratus Plane Block as Analgesia in Major Breast Surgery: A Randomized, Double-blind Trial",2024
"Treatment-resistant depression (TRD) is a challenge for psychiatrists, even after more than seven decades since the first antidepressants were used in clinical practice. Non-monoaminergic-based drugs with antidepressant properties have been developed, but to date, only esketamine and brexanolone have been approved for TRD and postpartum depression, respectively. A narrative review on the efficacy and safety of esketamine in the main categories of depressive disorders has been conducted through four electronic databases (Pubmed, Cochrane, EMBASE and Clarivate/Web of Science) The primary objective of the present review was to find evidence that may support the usefulness of esketamine for patients diagnosed with TRD as well as data about its potential adverse effects in the short and long term. A total of 14 papers were reviewed, and their results support the recommendation of esketamine for treatment of TRD as an add-on to antidepressants, but more data is needed in order to assess its long-term efficacy and safety. It must also be mentioned that there have been a few trials which did not report a significant effect on the severity of depressive symptoms with esketamine in TRD, therefore, caution is indicated for patients initiated on this adjuvant agent. There has been insufficient data to formulate specific guidelines about esketamine administration because evidence about favorable or negative prognostic factors of this treatment has been lacking, and the duration of its administration has not been unanimously accepted. Novel directions for research have been identified, especially in the case of patients with TRD and substance use disorders, geriatric or bipolar depression or in major depression with psychotic features.",,Octavian Vasiliu,https://www.spandidos-publications.com/10.3892/etm.2023.11810/download,"[{""compound"": ""S-ketamine"", ""entity"": ""Major depressive disorder"", ""study_title"": ""Esketamine for treatment‑resistant depression: A review of clinical evidence (Review)"", ""study_year"": ""2023""}, {""compound"": ""S-ketamine"", ""entity"": ""Treatment-resistant depression"", ""study_title"": ""Esketamine for treatment‑resistant depression: A review of clinical evidence (Review)"", ""study_year"": ""2023""}]",2026-02-12T09:34:35.618725+00:00,in_database,,true,diamond,https://www.spandidos-publications.com/10.3892/etm.2023.11810/download,https://openalex.org/W4317937589,already_present,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.3892_etm.2023.11810__da3c9e1a0f.pdf,f37cd6e667a579a6b640f77da10483986ebc221189e1ccc1822142db4105c5d7,1649402,10.3892/etm.2023.11810,Esketamine for treatment‑resistant depression: A review of clinical evidence (Review),2023
"Preliminary evidence suggests that psychedelic-assisted therapy-the enhancement of psychotherapy with psychedelics such as 3,4-methylenedioxymethamphet-amine (MDMA) and psilocybin-may be efficacious for depression, posttraumatic stress disorder, substance use disorders, and other conditions. Therapeutic psychedelic research is advancing steadily, with psilocybin, MDMA, and lysergic acid diethylamide designated breakthrough therapies by the US Food and Drug Administration (FDA). However, in August 2024, the FDA declined to approve a New Drug Application for MDMA and asked its sponsor to conduct another phase 3 trial. Clinicians are urged to prepare for the possible return of psychedelics to medicine.",,Brian S. Barnett; Erin E. Mauney; Franklin King,https://www.ccjm.org/content/ccjom/92/3/171.full.pdf,"[{""compound"": ""Psilocybin"", ""entity"": ""Substance use disorder"", ""study_title"": ""Psychedelic-assisted therapy: An overview for the internist"", ""study_year"": ""2025""}]",2026-02-12T09:34:38.158551+00:00,in_database,,true,diamond,https://www.ccjm.org/content/ccjom/92/3/171.full.pdf,https://openalex.org/W4408107853,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.3949_ccjm.92a.24032__18871dd910.pdf,11ec1009001e3710dfbcf53a3f92b863d85bcffae95c89c3ff6d6d6fb9e1c6f0,329772,10.3949/ccjm.92a.24032,Psychedelic-assisted therapy: An overview for the internist,2025
ClinicalTrials.gov identifier: NCT02497287.,,Ewa Wajs; Leah Aluisio; Richard Holder; Ella Daly; Rosanne Lane; Pilar Lim; Joyce E. George; Randall L. Morrison; Gerard Sanacora; Allan H. Young,https://www.psychiatrist.com/read-pdf/10773,"[{""compound"": ""S-ketamine"", ""entity"": ""Major depressive disorder"", ""study_title"": ""Esketamine Nasal Spray Plus Oral Antidepressant in Patients With Treatment-Resistant Depression"", ""study_year"": ""2020""}]",2026-02-12T02:12:12.742174+00:00,in_database,,true,bronze,https://www.psychiatrist.com/read-pdf/10773,https://openalex.org/W3017383621,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.4088_jcp.19m12891__01c6f78694.pdf,0d40849794224e4e39c0b1018aca16c5e26a352df95ab15a7b6d06c03e4a4ccc,985213,10.4088/jcp.19m12891,Esketamine Nasal Spray Plus Oral Antidepressant in Patients With Treatment-Resistant Depression,2020
ClinicalTrials.gov identifier: NCT03039192.,,Dong‐Jing Fu; Dawn F. Ionescu; Xiang Li; Rosanne Lane; Pilar Lim; Gerard Sanacora; David Hough; Husseini K. Manji; Wayne C. Drevets; Carla M. Canuso,https://www.psychiatrist.com/read-pdf/6605,"[{""compound"": ""S-ketamine"", ""entity"": ""Major depressive disorder"", ""study_title"": ""Esketamine Nasal Spray for Rapid Reduction of Major Depressive Disorder Symptoms in Patients Who Have Active Suicidal Ideation With Intent"", ""study_year"": ""2020""}]",2026-02-12T02:12:16.413388+00:00,in_database,,true,bronze,https://www.psychiatrist.com/read-pdf/6605,https://openalex.org/W3025905746,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.4088_jcp.19m13191__bd03ee35f0.pdf,78e10456bcab102e4ba6eaa2408d82543243dd494b596ffdc8aa0a7a0215a91f,1145623,10.4088/jcp.19m13191,Esketamine Nasal Spray for Rapid Reduction of Major Depressive Disorder Symptoms in Patients Who Have Active Suicidal Ideation With Intent,2020
"P sychedelics have recently gained attention as compounds with therapeutic potential in the treatment of psychiatric disorders.The US Food and Drug Administration (FDA) has granted Breakthrough Therapy Designations for (±)-3,4-methylenedioxymethamphetamine (MDMA) as an adjunct to psychotherapy in severe posttraumatic stress disorder (PTSD) (in 2017) and for the adjunctive use of psilocybin with psychotherapy in both treatment-resistant depression (TRD) (in 2018) and major depressive disorder (MDD) (in 2019).Additionally, a number of clinical trials with psychedelics are ongoing for other indications such as eating disorders, cognitive impairment, and substance use disorders (SUD).This article is the second in a 2-part series 1 on the psychopharmacology and therapeutic effects of psychedelics, and it provides a review of the evidence for use of psychedelics, with a focus on psilocybin, lysergic acid diethylamide (LSD), MDMA, and ayahuasca. PsilocybinThe efficacy of psilocybin has been examined in open-label studies of treatment-resistant obsessive-compulsive disorder, TRD, and SUD such as alcohol and tobacco use disorders with promising results. 2 Randomized controlled trials (RCTs) of psilocybin are limited to the treatment of depression and anxiety in advanced cancer.In a double-blind crossover design RCT, 12 patients with advanced cancer received a single dose of psilocybin (0.2 mg/kg) and niacin (placebo) in 2 experimental sessions.Psilocybin resulted in a nonsignificant trend toward improvements in mood from the first session to 6-month follow-up. 3 A larger crossover design RCT that included patients with advanced cancer (n = 51), randomized to receive high-dose psilocybin (22 mg or 30 mg/70 kg) and low-dose psilocybin (1 mg or 3 mg/70 kg) in 2 experimental sessions, found that high-dose psilocybin produced large decreases in clinicianand self-rated measures of depression and anxiety, increased quality of life, and decreased death-anxiety.This response was sustained at 6-month follow-up in about 80% of participants when the",,Avinash Hosanagar; Joseph Cusimano; Rajiv Radhakrishnan,https://www.psychiatrist.com/read-pdf/28214,"[{""compound"": ""Psilocybin"", ""entity"": ""Treatment-resistant depression"", ""study_title"": ""Therapeutic Potential of Psychedelics in Treatment of Psychiatric Disorders, Part 2"", ""study_year"": ""2021""}]",2026-02-12T02:12:19.659510+00:00,in_database,,true,bronze,https://www.psychiatrist.com/read-pdf/28214,https://openalex.org/W3135459718,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.4088_jcp.20ac13787__d0bf773515.pdf,cd506d80c998adafb865a2284280b9012600d54076cf1b75940f5e09f98d21fa,1098762,10.4088/jcp.20ac13787,"Therapeutic Potential of Psychedelics in Treatment of Psychiatric Disorders, Part 2",2021
<b><i>Trial Registration:</i></b> ClinicalTrials.gov Identifier: NCT04019704.,,Dan V. Iosifescu; Amanda Jones; Cedric O’Gorman; Caroline Streicher; Samantha Feliz; Maurizio Fava; Herriot Tabuteau,https://www.psychiatrist.com/read-pdf/41226,"[{""compound"": ""Psilocybin"", ""entity"": ""Major depressive disorder"", ""study_title"": ""Efficacy and Safety of AXS-05 (Dextromethorphan-Bupropion) in Patients With Major Depressive Disorder: A Phase 3 Randomized Clinical Trial (GEMINI)."", ""study_year"": ""2022""}]",2026-02-12T09:34:43.531831+00:00,in_database,,true,bronze,https://www.psychiatrist.com/read-pdf/41226,https://openalex.org/W4281570368,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.4088_jcp.21m14345__7f914a094a.pdf,0e7ed27951a962e1cd607c57c819475ae4e55021cc5d7d99dd5d4714347dfe65,326137,10.4088/jcp.21m14345,Efficacy and Safety of AXS-05 (Dextromethorphan-Bupropion) in Patients With Major Depressive Disorder,2022
