paper_id,doi,paper_openalex_id,author_id,display_name,canonical_name,openalex_author_id,orcid,author_position,author_position_label,is_first_author,is_last_author,source,identity_confidence
paper:10.14302/issn.2574-612x.ijpr-18-2503,10.14302/issn.2574-612x.ijpr-18-2503,https://openalex.org/W2906815202,orcid:0000-0002-0186-8050,Jan M. Keppel Hesselink,jan m. keppel hesselink,https://openalex.org/A5022102579,0000-0002-0186-8050,2,last,False,True,openalex,orcid
paper:10.17816/nb14113,10.17816/nb14113,https://openalex.org/W3142626612,openalex:A5050903892,Andrey Viktorovich Antsyborov,andrey viktorovich antsyborov,https://openalex.org/A5050903892,,3,middle,False,False,openalex,openalex_author_id
paper:10.17816/nb14113,10.17816/nb14113,https://openalex.org/W3142626612,openalex:A5050903892,Andrey Viktorovich Antsyborov,andrey viktorovich antsyborov,https://openalex.org/A5050903892,,4,last,False,True,openalex,openalex_author_id
paper:10.2174/011570159x349856241213144902,10.2174/011570159x349856241213144902,https://openalex.org/W4406487289,orcid:0000-0002-8892-0439,Kenji Hashimoto,kenji hashimoto,https://openalex.org/A5032453300,0000-0002-8892-0439,6,middle,False,False,openalex,orcid
paper:10.2174/011570159x349856241213144902,10.2174/011570159x349856241213144902,https://openalex.org/W4406487289,orcid:0000-0002-8892-0439,Kenji Hashimoto,kenji hashimoto,https://openalex.org/A5032453300,0000-0002-8892-0439,7,middle,False,False,openalex,orcid
paper:10.24272/j.issn.2095-8137.2025.352,10.24272/j.issn.2095-8137.2025.352,https://openalex.org/W7133510002,openalex:A5128122853,Du Rui,du rui,https://openalex.org/A5128122853,,2,middle,False,False,openalex,openalex_author_id
paper:10.24272/j.issn.2095-8137.2025.352,10.24272/j.issn.2095-8137.2025.352,https://openalex.org/W7133510002,openalex:A5128122853,Du Rui,du rui,https://openalex.org/A5128122853,,3,middle,False,False,openalex,name_alias_to_openalex_author_id
paper:10.3389/fncel.2017.00100,10.3389/fncel.2017.00100,https://openalex.org/W2610125171,orcid:0000-0002-6343-8398,Jiaojiao Yang,jiaojiao yang,https://openalex.org/A5101522546,0000-0002-6343-8398,2,middle,False,False,openalex,orcid
paper:10.3389/fncel.2017.00100,10.3389/fncel.2017.00100,https://openalex.org/W2610125171,orcid:0000-0002-6343-8398,Jiaojiao Yang,jiaojiao yang,https://openalex.org/A5101522546,0000-0002-6343-8398,3,middle,False,False,openalex,orcid
paper:10.3389/fncel.2017.00100,10.3389/fncel.2017.00100,https://openalex.org/W2610125171,orcid:0000-0001-6785-9627,Jianjun Yang,jianjun yang,https://openalex.org/A5057382778,0000-0001-6785-9627,9,middle,False,False,openalex,orcid
paper:10.3389/fncel.2017.00100,10.3389/fncel.2017.00100,https://openalex.org/W2610125171,orcid:0000-0001-6785-9627,Jianjun Yang,jianjun yang,https://openalex.org/A5057382778,0000-0001-6785-9627,10,last,False,True,openalex,orcid
paper:10.3389/fneur.2026.1801549,10.3389/fneur.2026.1801549,https://openalex.org/W7155356421,openalex:A5127800565,Y Y Yang,y y yang,https://openalex.org/A5127800565,,8,middle,False,False,openalex,openalex_author_id
paper:10.3389/fneur.2026.1801549,10.3389/fneur.2026.1801549,https://openalex.org/W7155356421,openalex:A5127800565,Y Y Yang,y y yang,https://openalex.org/A5127800565,,9,middle,False,False,openalex,openalex_author_id
paper:10.3389/fnins.2021.657714,10.3389/fnins.2021.657714,https://openalex.org/W3159162240,orcid:0000-0001-8368-1937,Ezio Carboni,ezio carboni,https://openalex.org/A5061948437,0000-0001-8368-1937,1,first,True,False,openalex,orcid
paper:10.3389/fnins.2021.657714,10.3389/fnins.2021.657714,https://openalex.org/W3159162240,orcid:0000-0001-8368-1937,Ezio Carboni,ezio carboni,https://openalex.org/A5061948437,0000-0001-8368-1937,2,middle,False,False,openalex,orcid
paper:10.3389/fnins.2021.657714,10.3389/fnins.2021.657714,https://openalex.org/W3159162240,local_author:36d1b17322f5edb7,Elena Carboni,elena carboni,,,4,middle,False,False,openalex,name_only
paper:10.3389/fnins.2021.657714,10.3389/fnins.2021.657714,https://openalex.org/W3159162240,local_author:36d1b17322f5edb7,Elena Carboni,elena carboni,,,5,middle,False,False,openalex,name_only
paper:10.3389/fpsyt.2026.1739904,10.3389/fpsyt.2026.1739904,https://openalex.org/W7159824443,openalex:A5104112192,Haihua Tian,haihua tian,https://openalex.org/A5104112192,,1,first,True,False,openalex,openalex_author_id
paper:10.3389/fpsyt.2026.1739904,10.3389/fpsyt.2026.1739904,https://openalex.org/W7159824443,openalex:A5104112192,Haihua Tian,haihua tian,https://openalex.org/A5104112192,,2,middle,False,False,openalex,openalex_author_id
paper:10.3389/fpsyt.2026.1739904,10.3389/fpsyt.2026.1739904,https://openalex.org/W7159824443,openalex:A5038837081,Zongfeng Zhang,zongfeng zhang,https://openalex.org/A5038837081,,3,middle,False,False,openalex,openalex_author_id
paper:10.3389/fpsyt.2026.1739904,10.3389/fpsyt.2026.1739904,https://openalex.org/W7159824443,openalex:A5038837081,Zongfeng Zhang,zongfeng zhang,https://openalex.org/A5038837081,,4,middle,False,False,openalex,openalex_author_id
paper:10.3389/fpsyt.2026.1739904,10.3389/fpsyt.2026.1739904,https://openalex.org/W7159824443,openalex:A5023632087,严和,严和,https://openalex.org/A5023632087,,5,middle,False,False,openalex,openalex_author_id
paper:10.3389/fpsyt.2026.1739904,10.3389/fpsyt.2026.1739904,https://openalex.org/W7159824443,openalex:A5023632087,严和,严和,https://openalex.org/A5023632087,,6,middle,False,False,openalex,openalex_author_id
paper:10.3389/fpsyt.2026.1739904,10.3389/fpsyt.2026.1739904,https://openalex.org/W7159824443,openalex:A5101383117,Yuqiu Su,yuqiu su,https://openalex.org/A5101383117,,7,middle,False,False,openalex,openalex_author_id
paper:10.3389/fpsyt.2026.1739904,10.3389/fpsyt.2026.1739904,https://openalex.org/W7159824443,openalex:A5101383117,Yuqiu Su,yuqiu su,https://openalex.org/A5101383117,,8,middle,False,False,openalex,openalex_author_id
paper:10.3389/fpubh.2024.1391390,10.3389/fpubh.2024.1391390,https://openalex.org/W4396796920,orcid:0000-0002-4141-6956,Pablo Del Pozo‐Herce,pablo del pozo‐herce,https://openalex.org/A5055976026,0000-0002-4141-6956,1,first,True,False,openalex,orcid
paper:10.3389/fpubh.2024.1391390,10.3389/fpubh.2024.1391390,https://openalex.org/W4396796920,orcid:0000-0002-4141-6956,Elena Chover‐Sierra,elena chover‐sierra,https://openalex.org/A5029436968,0000-0002-4141-6956,4,middle,False,False,openalex,orcid
paper:10.3390/ijerph15122691,10.3390/ijerph15122691,https://openalex.org/W2903001051,orcid:0000-0003-0071-3652,Omorogieva Ojo,omorogieva ojo,https://openalex.org/A5028520116,0000-0003-0071-3652,1,first,True,False,openalex,orcid
paper:10.3390/ijerph15122691,10.3390/ijerph15122691,https://openalex.org/W2903001051,orcid:0000-0003-0071-3652,Omorogieva Ojo,omorogieva ojo,,0000-0003-0071-3652,2,middle,False,False,openalex,orcid
paper:10.3390/ijerph15122691,10.3390/ijerph15122691,https://openalex.org/W2903001051,orcid:0000-0001-9136-4552,Osarhumwese Osaretin Ojo,osarhumwese osaretin ojo,https://openalex.org/A5062440291,0000-0001-9136-4552,4,middle,False,False,openalex,orcid
paper:10.3390/ijerph15122691,10.3390/ijerph15122691,https://openalex.org/W2903001051,orcid:0000-0001-9136-4552,Osarhumwese Osaretin Ojo,osarhumwese osaretin ojo,https://openalex.org/A5062440291,0000-0001-9136-4552,5,middle,False,False,openalex,orcid
paper:10.3390/ijerph19010408,10.3390/ijerph19010408,https://openalex.org/W4206011641,orcid:0000-0002-2934-6617,Abdullah Alanazi,abdullah alanazi,https://openalex.org/A5018284081,0000-0002-2934-6617,1,first,True,False,openalex,orcid
paper:10.3390/ijerph19010408,10.3390/ijerph19010408,https://openalex.org/W4206011641,orcid:0000-0002-2934-6617,Abdullah Alanazi,abdullah alanazi,https://openalex.org/A5018284081,0000-0002-2934-6617,2,middle,False,False,openalex,orcid
paper:10.3390/ijerph19010408,10.3390/ijerph19010408,https://openalex.org/W4206011641,orcid:0000-0001-5237-5945,Ahmad A. Alanazi,ahmad a. alanazi,https://openalex.org/A5087231268,0000-0001-5237-5945,8,middle,False,False,openalex,orcid
paper:10.3390/ijerph19010408,10.3390/ijerph19010408,https://openalex.org/W4206011641,orcid:0000-0001-5237-5945,Ahmad A. Alanazi,ahmad a. alanazi,https://openalex.org/A5087231268,0000-0001-5237-5945,9,middle,False,False,openalex,orcid
paper:10.3390/ph19040628,10.3390/ph19040628,https://openalex.org/W7154597166,orcid:0000-0002-2492-4529,Mihnea Costin Manea,mihnea costin manea,https://openalex.org/A5060288007,0000-0002-2492-4529,4,middle,False,False,openalex,orcid
paper:10.3390/ph19040628,10.3390/ph19040628,https://openalex.org/W7154597166,orcid:0000-0002-2492-4529,Mihnea Costin Manea,mihnea costin manea,https://openalex.org/A5060288007,0000-0002-2492-4529,5,middle,False,False,openalex,orcid
paper:10.3390/ph19040628,10.3390/ph19040628,https://openalex.org/W7154597166,openalex:A5104206644,Mirela Manea,mirela manea,https://openalex.org/A5104206644,,8,middle,False,False,openalex,openalex_author_id
paper:10.3390/ph19040628,10.3390/ph19040628,https://openalex.org/W7154597166,openalex:A5104206644,Mirela Manea,mirela manea,https://openalex.org/A5104206644,,9,last,False,True,openalex,openalex_author_id
paper:10.4038/sljpsyc.v11i1.8240,10.4038/sljpsyc.v11i1.8240,https://openalex.org/W3036704563,orcid:0000-0002-1655-2753,N. Ravindran,n. ravindran,,0000-0002-1655-2753,1,first,True,False,openalex,orcid
paper:10.4038/sljpsyc.v11i1.8240,10.4038/sljpsyc.v11i1.8240,https://openalex.org/W3036704563,orcid:0000-0002-1655-2753,Arun Ravindran,arun ravindran,https://openalex.org/A5022694312,0000-0002-1655-2753,2,last,False,True,openalex,orcid
paper:10.51561/cspsych.65.6.608,10.51561/cspsych.65.6.608,https://openalex.org/W4200147198,local_author:1b5d580142591570,"Ústav aplikovanej psychológie, FSEV UK, Bratislava, Slovakia","ústav aplikovanej psychológie, fsev uk, bratislava, slovakia",,,1,first,True,False,openalex,name_only
paper:10.51561/cspsych.65.6.608,10.51561/cspsych.65.6.608,https://openalex.org/W4200147198,local_author:1b5d580142591570,"Ústav aplikovanej psychológie, FSEV UK, Bratislava, Slovakia","ústav aplikovanej psychológie, fsev uk, bratislava, slovakia",,,4,last,False,True,openalex,name_only
