claim_type,compound,disorder,raw_entity_label,entity_role,clinical_context_condition,graph_entity_label,graph_entity_type,graph_include_candidate,graph_exclusion_reason,outcome_type,outcome_domain,result_direction,outcome_measure,outcome_measure_normalized,population,system,study_doi,openalex_id,study_title,authors,study_year,study_journal,publication_type,trial_registry_ids,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,keywords,funders,grant_ids,related_dois,publication_relations,is_retracted,has_correction,language,semantic_scholar_id,paper_type,evidence_level,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,access_level,source_access_level,evidence_location,evidence_locator,study_design,sample_size_total,comparator,intervention_or_exposure,dose,route,session_count_or_duration,timepoint,effect_size,p_value,confidence_interval,adverse_events,supporting_quote,funding,conflicts_of_interest,risk_of_bias_summary,notes
compound_disorder,Ketamine,treatment-resistant depression,treatment-resistant depression,therapeutic_indication,,treatment-resistant depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1177/00048674211039166,,Ketamine treatment for depression: A model of care,Adam Bayes; Vanessa Dong; Donel Martin; Angelo Alonzo; Michael Kabourakis; Colleen Loo,2021,Australian & New Zealand Journal of Psychiatry,journal-article,,2021-08-13,0004-8674,1440-1614,SAGE Publications,"Antidepressive Agents / therapeutic use | Australia | Depression | Depressive Disorder, Treatment-Resistant / drug therapy | Humans | Ketamine / therapeutic use",Ketamine | consent | model of care | safety,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,abstract_only,abstract,abstract,other,,,,,,,,,,,,Ketamine and related compounds are emerging as rapidly acting therapies for treatment-resistant depression. ... We therefore detail a comprehensive model of care for ketamine treatment of depression.,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Ketamine,pain conditions,pain conditions,therapeutic_indication,,pain conditions,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1177/0269881105062484,,Low dose ketamine: a therapeutic and research tool to explore N-methyl-D-aspartate (NMDA) receptor-mediated plasticity in pain pathways,Boris A. Chizh,2007,Journal of Psychopharmacology,journal-article,,2007-05-01,0269-8811,1461-7285,SAGE Publications,"Animals | Excitatory Amino Acid Antagonists / adverse effects | Excitatory Amino Acid Antagonists / pharmacology | Excitatory Amino Acid Antagonists / therapeutic use | Humans | Ketamine / adverse effects | Ketamine / pharmacology | Ketamine / therapeutic use | Neuronal Plasticity / drug effects | Pain / drug therapy | Pain / physiopathology | Receptors, N-Methyl-D-Aspartate / drug effects | Receptors, N-Methyl-D-Aspartate / physiology | Signal Transduction / drug effects",,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,low doses of ketamine have been explored in a wide range of pain conditions. The majority of studies with ketamine have shown efficacy,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,hallucinogenic drugs,depression,depression,therapeutic_indication,,depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.14293/s2199-1006.1.sor-.ppfvg0c.v1,,Psychopathological descriptive model of hallucinogenic/psychedelic drugs effect in the treatment of depression and addictions,Nestor Girala,2022,ScienceOpen,posted-content,,2022-05-02,,,ScienceOpen,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,literature review,,,,,,,,,,,,Relevant published literature on subjective experiences in treatment with hallucinogenic drugs for depression and addictions is reviewed.,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,hallucinogenic drugs,addictions,addictions,therapeutic_indication,,addictions,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.14293/s2199-1006.1.sor-.ppfvg0c.v1,,Psychopathological descriptive model of hallucinogenic/psychedelic drugs effect in the treatment of depression and addictions,Nestor Girala,2022,ScienceOpen,posted-content,,2022-05-02,,,ScienceOpen,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,literature review,,,,,,,,,,,,Relevant published literature on subjective experiences in treatment with hallucinogenic drugs for depression and addictions is reviewed.,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,esketamine,resistant depression,resistant depression,therapeutic_indication,,resistant depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.14293/s2199-1006.1.sor-.ppfvg0c.v1,,Psychopathological descriptive model of hallucinogenic/psychedelic drugs effect in the treatment of depression and addictions,Nestor Girala,2022,ScienceOpen,posted-content,,2022-05-02,,,ScienceOpen,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,literature review,,,,,,,,,,,,"There is a growing and renewed interest in the use of hallucinogenic drugs in the treatment of psychiatric disorders, especially since the FDA approval of esketamine treatment for resistant depression.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=mentions; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ayahuasca,depression,depression,therapeutic_indication,,depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.14293/s2199-1006.1.sor-.ppfvg0c.v1,,Psychopathological descriptive model of hallucinogenic/psychedelic drugs effect in the treatment of depression and addictions,Nestor Girala,2022,ScienceOpen,posted-content,,2022-05-02,,,ScienceOpen,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,literature review,,,,,,,,,,,,"The response to hallucinogenic psychedelic substances (ayahuasca, psilocybin, LSD, ketamine) in the treatment of depression and addictions calls for a theoretical explanatory model.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ayahuasca,addictions,addictions,therapeutic_indication,,addictions,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.14293/s2199-1006.1.sor-.ppfvg0c.v1,,Psychopathological descriptive model of hallucinogenic/psychedelic drugs effect in the treatment of depression and addictions,Nestor Girala,2022,ScienceOpen,posted-content,,2022-05-02,,,ScienceOpen,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,literature review,,,,,,,,,,,,"The response to hallucinogenic psychedelic substances (ayahuasca, psilocybin, LSD, ketamine) in the treatment of depression and addictions calls for a theoretical explanatory model.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psilocybin,depression,depression,therapeutic_indication,,depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.14293/s2199-1006.1.sor-.ppfvg0c.v1,,Psychopathological descriptive model of hallucinogenic/psychedelic drugs effect in the treatment of depression and addictions,Nestor Girala,2022,ScienceOpen,posted-content,,2022-05-02,,,ScienceOpen,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,literature review,,,,,,,,,,,,"The response to hallucinogenic psychedelic substances (ayahuasca, psilocybin, LSD, ketamine) in the treatment of depression and addictions calls for a theoretical explanatory model.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psilocybin,addictions,addictions,therapeutic_indication,,addictions,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.14293/s2199-1006.1.sor-.ppfvg0c.v1,,Psychopathological descriptive model of hallucinogenic/psychedelic drugs effect in the treatment of depression and addictions,Nestor Girala,2022,ScienceOpen,posted-content,,2022-05-02,,,ScienceOpen,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,literature review,,,,,,,,,,,,"The response to hallucinogenic psychedelic substances (ayahuasca, psilocybin, LSD, ketamine) in the treatment of depression and addictions calls for a theoretical explanatory model.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,LSD,depression,depression,therapeutic_indication,,depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.14293/s2199-1006.1.sor-.ppfvg0c.v1,,Psychopathological descriptive model of hallucinogenic/psychedelic drugs effect in the treatment of depression and addictions,Nestor Girala,2022,ScienceOpen,posted-content,,2022-05-02,,,ScienceOpen,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,literature review,,,,,,,,,,,,"The response to hallucinogenic psychedelic substances (ayahuasca, psilocybin, LSD, ketamine) in the treatment of depression and addictions calls for a theoretical explanatory model.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,LSD,addictions,addictions,therapeutic_indication,,addictions,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.14293/s2199-1006.1.sor-.ppfvg0c.v1,,Psychopathological descriptive model of hallucinogenic/psychedelic drugs effect in the treatment of depression and addictions,Nestor Girala,2022,ScienceOpen,posted-content,,2022-05-02,,,ScienceOpen,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,literature review,,,,,,,,,,,,"The response to hallucinogenic psychedelic substances (ayahuasca, psilocybin, LSD, ketamine) in the treatment of depression and addictions calls for a theoretical explanatory model.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ketamine,depression,depression,therapeutic_indication,,depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.14293/s2199-1006.1.sor-.ppfvg0c.v1,,Psychopathological descriptive model of hallucinogenic/psychedelic drugs effect in the treatment of depression and addictions,Nestor Girala,2022,ScienceOpen,posted-content,,2022-05-02,,,ScienceOpen,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,literature review,,,,,,,,,,,,"The response to hallucinogenic psychedelic substances (ayahuasca, psilocybin, LSD, ketamine) in the treatment of depression and addictions calls for a theoretical explanatory model.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ketamine,addictions,addictions,therapeutic_indication,,addictions,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.14293/s2199-1006.1.sor-.ppfvg0c.v1,,Psychopathological descriptive model of hallucinogenic/psychedelic drugs effect in the treatment of depression and addictions,Nestor Girala,2022,ScienceOpen,posted-content,,2022-05-02,,,ScienceOpen,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,literature review,,,,,,,,,,,,"The response to hallucinogenic psychedelic substances (ayahuasca, psilocybin, LSD, ketamine) in the treatment of depression and addictions calls for a theoretical explanatory model.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psilocybin,various disorders,various disorders,therapeutic_indication,,various disorders,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.14295/bjs.v4i10.785,,Ethical challenges in the therapeutic application of classical psychedelics for pediatric health conditions: A comprehensive review,Pinelopi Vlotinou; Konstantinos Christodoulou; Anna Tsiakiri; Foteini Christidi; Aspasia Serdari,2025,Brazilian Journal of Science,journal-article,,2025-09-29,2764-3417,2764-3417,Lepidus Tecnologia (Publications),,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,abstract_only,abstract,abstract,review,,,,,,,,,,,,"We summarized evidence indicating that classical psychedelics have shown efficacy in treating various disorders in adults, with ongoing research exploring their potential for additional conditions.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=summarizes; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,lysergic acid diethylamide (LSD),various disorders,various disorders,therapeutic_indication,,various disorders,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.14295/bjs.v4i10.785,,Ethical challenges in the therapeutic application of classical psychedelics for pediatric health conditions: A comprehensive review,Pinelopi Vlotinou; Konstantinos Christodoulou; Anna Tsiakiri; Foteini Christidi; Aspasia Serdari,2025,Brazilian Journal of Science,journal-article,,2025-09-29,2764-3417,2764-3417,Lepidus Tecnologia (Publications),,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,abstract_only,abstract,abstract,review,,,,,,,,,,,,"We summarized evidence indicating that classical psychedelics have shown efficacy in treating various disorders in adults, with ongoing research exploring their potential for additional conditions.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=summarizes; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,"N, N-dimethyltryptamine (DMT)",various disorders,various disorders,therapeutic_indication,,various disorders,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.14295/bjs.v4i10.785,,Ethical challenges in the therapeutic application of classical psychedelics for pediatric health conditions: A comprehensive review,Pinelopi Vlotinou; Konstantinos Christodoulou; Anna Tsiakiri; Foteini Christidi; Aspasia Serdari,2025,Brazilian Journal of Science,journal-article,,2025-09-29,2764-3417,2764-3417,Lepidus Tecnologia (Publications),,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,abstract_only,abstract,abstract,review,,,,,,,,,,,,"We summarized evidence indicating that classical psychedelics have shown efficacy in treating various disorders in adults, with ongoing research exploring their potential for additional conditions.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=summarizes; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,mescaline,various disorders,various disorders,therapeutic_indication,,various disorders,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.14295/bjs.v4i10.785,,Ethical challenges in the therapeutic application of classical psychedelics for pediatric health conditions: A comprehensive review,Pinelopi Vlotinou; Konstantinos Christodoulou; Anna Tsiakiri; Foteini Christidi; Aspasia Serdari,2025,Brazilian Journal of Science,journal-article,,2025-09-29,2764-3417,2764-3417,Lepidus Tecnologia (Publications),,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,abstract_only,abstract,abstract,review,,,,,,,,,,,,"We summarized evidence indicating that classical psychedelics have shown efficacy in treating various disorders in adults, with ongoing research exploring their potential for additional conditions.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=summarizes; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,classical psychedelics,pediatric health conditions,pediatric health conditions,therapeutic_indication,,pediatric health conditions,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.14295/bjs.v4i10.785,,Ethical challenges in the therapeutic application of classical psychedelics for pediatric health conditions: A comprehensive review,Pinelopi Vlotinou; Konstantinos Christodoulou; Anna Tsiakiri; Foteini Christidi; Aspasia Serdari,2025,Brazilian Journal of Science,journal-article,,2025-09-29,2764-3417,2764-3417,Lepidus Tecnologia (Publications),,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,abstract_only,abstract,abstract,review,,,,,,,,,,,,"The purpose of this study was to provide a comprehensive review of the use of classical psychedelics, hence providing a balanced evaluation of the ethical considerations surrounding the administration of psychedelic compounds to pediatric populations.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psychedelics,psychiatric disorders,psychiatric disorders,therapeutic_indication,,psychiatric disorders,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.14295/bjs.v4i10.785,,Ethical challenges in the therapeutic application of classical psychedelics for pediatric health conditions: A comprehensive review,Pinelopi Vlotinou; Konstantinos Christodoulou; Anna Tsiakiri; Foteini Christidi; Aspasia Serdari,2025,Brazilian Journal of Science,journal-article,,2025-09-29,2764-3417,2764-3417,Lepidus Tecnologia (Publications),,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,secondary_summary,abstract_only,abstract,abstract,review,,,,,,,,,,,,"A renaissance in the potential benefits of using psychedelics, especially for psychiatric disorders, has led to clinical trials with adults.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=mentions; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psychedelics,PTSD,PTSD,therapeutic_indication,,PTSD,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1556/2054.2025.00435,,"Exploring the therapeutic convergence of meditation, psychedelics, and MDMA",Jacob T. Dines,2025,Journal of Psychedelic Studies,journal-article,,2025-09-08,2559-9283,2559-9283,Akademiai Kiado Zrt.,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,Abstract Background and aims,narrative and theoretical review,,,,,,,,,,,,Psychedelic and MDMA-assisted psychotherapy are at the forefront of new treatment models for mental illnesses such as PTSD and depression,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psychedelics,depression,depression,therapeutic_indication,,depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1556/2054.2025.00435,,"Exploring the therapeutic convergence of meditation, psychedelics, and MDMA",Jacob T. Dines,2025,Journal of Psychedelic Studies,journal-article,,2025-09-08,2559-9283,2559-9283,Akademiai Kiado Zrt.,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,Abstract Background and aims,narrative and theoretical review,,,,,,,,,,,,Psychedelic and MDMA-assisted psychotherapy are at the forefront of new treatment models for mental illnesses such as PTSD and depression,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,MDMA,PTSD,PTSD,therapeutic_indication,,PTSD,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1556/2054.2025.00435,,"Exploring the therapeutic convergence of meditation, psychedelics, and MDMA",Jacob T. Dines,2025,Journal of Psychedelic Studies,journal-article,,2025-09-08,2559-9283,2559-9283,Akademiai Kiado Zrt.,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,Abstract Background and aims,narrative and theoretical review,,,,,,,,,,,,Psychedelic and MDMA-assisted psychotherapy are at the forefront of new treatment models for mental illnesses such as PTSD and depression,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,MDMA,depression,depression,therapeutic_indication,,depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1556/2054.2025.00435,,"Exploring the therapeutic convergence of meditation, psychedelics, and MDMA",Jacob T. Dines,2025,Journal of Psychedelic Studies,journal-article,,2025-09-08,2559-9283,2559-9283,Akademiai Kiado Zrt.,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,Abstract Background and aims,narrative and theoretical review,,,,,,,,,,,,Psychedelic and MDMA-assisted psychotherapy are at the forefront of new treatment models for mental illnesses such as PTSD and depression,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psychedelics,well-being,well-being,therapeutic_indication,,well-being,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1556/2054.2025.00435,,"Exploring the therapeutic convergence of meditation, psychedelics, and MDMA",Jacob T. Dines,2025,Journal of Psychedelic Studies,journal-article,,2025-09-08,2559-9283,2559-9283,Akademiai Kiado Zrt.,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,Abstract Background and aims,narrative and theoretical review,,,,,,,,,,,,"Psychedelic and MDMA-assisted psychotherapy are at the forefront of new treatment models for mental illnesses such as PTSD and depression, as well as improving well-being.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,MDMA,well-being,well-being,therapeutic_indication,,well-being,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1556/2054.2025.00435,,"Exploring the therapeutic convergence of meditation, psychedelics, and MDMA",Jacob T. Dines,2025,Journal of Psychedelic Studies,journal-article,,2025-09-08,2559-9283,2559-9283,Akademiai Kiado Zrt.,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,Abstract Background and aims,narrative and theoretical review,,,,,,,,,,,,"Psychedelic and MDMA-assisted psychotherapy are at the forefront of new treatment models for mental illnesses such as PTSD and depression, as well as improving well-being.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,"Ayahuasca/N,N-dimethyltryptamine (DMT)",depression,depression,therapeutic_indication,,depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.2174/1568026621666211201145800,,Psychedelics and Hallucinogens in Psychiatry: Finding New Pharmacological Targets,Teresa Reynolds Sousa; João Rema; Sergio Machado; Filipa Novais,2021,Current Topics in Medicinal Chemistry,journal-article,,2021-12-02,1568-0266,1873-4294,Bentham Science Publishers Ltd.,Hallucinogens / adverse effects | Humans | Lysergic Acid Diethylamide / pharmacology | Lysergic Acid Diethylamide / therapeutic use | Psilocybin / pharmacology | Psilocybin / therapeutic use | Psychiatry | Substance-Related Disorders / drug therapy,Anxiety | Ayahuasca | DMT | Depression | LSD | Obsessive-compulsive | Psilocybin | Psychedelics | Psychiatry | Substance use,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,"Ayahuasca/N,N-dimethyltryptamine (DMT), lysergic acid diethylamide (LSD), and psilocybin have evidence supporting their use in depression",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,lysergic acid diethylamide (LSD),depression,depression,therapeutic_indication,,depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.2174/1568026621666211201145800,,Psychedelics and Hallucinogens in Psychiatry: Finding New Pharmacological Targets,Teresa Reynolds Sousa; João Rema; Sergio Machado; Filipa Novais,2021,Current Topics in Medicinal Chemistry,journal-article,,2021-12-02,1568-0266,1873-4294,Bentham Science Publishers Ltd.,Hallucinogens / adverse effects | Humans | Lysergic Acid Diethylamide / pharmacology | Lysergic Acid Diethylamide / therapeutic use | Psilocybin / pharmacology | Psilocybin / therapeutic use | Psychiatry | Substance-Related Disorders / drug therapy,Anxiety | Ayahuasca | DMT | Depression | LSD | Obsessive-compulsive | Psilocybin | Psychedelics | Psychiatry | Substance use,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,"Ayahuasca/N,N-dimethyltryptamine (DMT), lysergic acid diethylamide (LSD), and psilocybin have evidence supporting their use in depression",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psilocybin,depression,depression,therapeutic_indication,,depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.2174/1568026621666211201145800,,Psychedelics and Hallucinogens in Psychiatry: Finding New Pharmacological Targets,Teresa Reynolds Sousa; João Rema; Sergio Machado; Filipa Novais,2021,Current Topics in Medicinal Chemistry,journal-article,,2021-12-02,1568-0266,1873-4294,Bentham Science Publishers Ltd.,Hallucinogens / adverse effects | Humans | Lysergic Acid Diethylamide / pharmacology | Lysergic Acid Diethylamide / therapeutic use | Psilocybin / pharmacology | Psilocybin / therapeutic use | Psychiatry | Substance-Related Disorders / drug therapy,Anxiety | Ayahuasca | DMT | Depression | LSD | Obsessive-compulsive | Psilocybin | Psychedelics | Psychiatry | Substance use,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,"Ayahuasca/N,N-dimethyltryptamine (DMT), lysergic acid diethylamide (LSD), and psilocybin have evidence supporting their use in depression",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psilocybin,treatment-resistant depression,treatment-resistant depression,therapeutic_indication,,treatment-resistant depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.2174/1568026621666211201145800,,Psychedelics and Hallucinogens in Psychiatry: Finding New Pharmacological Targets,Teresa Reynolds Sousa; João Rema; Sergio Machado; Filipa Novais,2021,Current Topics in Medicinal Chemistry,journal-article,,2021-12-02,1568-0266,1873-4294,Bentham Science Publishers Ltd.,Hallucinogens / adverse effects | Humans | Lysergic Acid Diethylamide / pharmacology | Lysergic Acid Diethylamide / therapeutic use | Psilocybin / pharmacology | Psilocybin / therapeutic use | Psychiatry | Substance-Related Disorders / drug therapy,Anxiety | Ayahuasca | DMT | Depression | LSD | Obsessive-compulsive | Psilocybin | Psychedelics | Psychiatry | Substance use,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,psilocybin and ayahuasca have also shown good results in treatment-resistant depression,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ayahuasca,treatment-resistant depression,treatment-resistant depression,therapeutic_indication,,treatment-resistant depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.2174/1568026621666211201145800,,Psychedelics and Hallucinogens in Psychiatry: Finding New Pharmacological Targets,Teresa Reynolds Sousa; João Rema; Sergio Machado; Filipa Novais,2021,Current Topics in Medicinal Chemistry,journal-article,,2021-12-02,1568-0266,1873-4294,Bentham Science Publishers Ltd.,Hallucinogens / adverse effects | Humans | Lysergic Acid Diethylamide / pharmacology | Lysergic Acid Diethylamide / therapeutic use | Psilocybin / pharmacology | Psilocybin / therapeutic use | Psychiatry | Substance-Related Disorders / drug therapy,Anxiety | Ayahuasca | DMT | Depression | LSD | Obsessive-compulsive | Psilocybin | Psychedelics | Psychiatry | Substance use,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,psilocybin and ayahuasca have also shown good results in treatment-resistant depression,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
