normalization_status,normalization_notes,compound,target,disorder,canonical_compound,canonical_entity,compound_original,target_original,disorder_original,graph_entity_original,raw_entity_label,entity_role,graph_entity_label,graph_entity_type,graph_include_candidate,study_doi,study_title,claim_type,clinical_context_condition,graph_exclusion_reason,outcome_type,outcome_domain,result_direction,outcome_measure,outcome_measure_normalized,population,system,authors,study_year,paper_type,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,supporting_quote,access_level,source_access_level,evidence_location,evidence_locator,study_design,funding,conflicts_of_interest,risk_of_bias_summary,notes,study_journal,publication_type,publication_date,journal_issn,journal_eissn,publisher,evidence_level,compound_match_type,entity_match_type,compound_registry_status,entity_registry_status,compound_ids,entity_ids,language,mesh_terms,keywords,trial_registry_ids,funders,grant_ids,publication_relations,has_correction,related_dois,semantic_scholar_id
normalized,compound and graph entity matched local registry,Psilocybin,,Tobacco use disorder,Psilocybin,Tobacco use disorder,psilocybin,,smoking,smoking,smoking,therapeutic_indication,Tobacco use disorder,indication,True,10.31887/dcns.2019.21.2/dnutt,Psychedelic drugs—a new era in psychiatry?,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,David Nutt,2019,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"So far highly promising preliminary data have been produced with psilocybin in anxiety, depression, smoking",secondary_summary,full_text_seen,abstract,Abstract,secondary_literature,,"DJN is a consultant for COMPASSPathways and has received research support from them, MAPS, and the Beckley foundation.",,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Dialogues in clinical neuroscience,"Journal Article | Research Support, Non-U.S. Gov't | Review",2019,1294-8322,1958-5969,,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,"Hallucinogens / therapeutic use | Humans | Ketamine / therapeutic use | Lysergic Acid Diethylamide / therapeutic use | Mental Disorders / drug therapy | N-Methyl-3,4-methylenedioxyamphetamine / therapeutic use | Psilocybin / therapeutic use | Psychiatry / methods | Psychiatry / trends",MDMA | OCD | addiction | clinical trial | depression | psilocybin | psychedelic,,,,,,,
normalized,compound and graph entity matched local registry,Psilocybin,,Alcohol use disorder,Psilocybin,Alcohol use disorder,psilocybin,,alcoholism,alcoholism,alcoholism,therapeutic_indication,Alcohol use disorder,indication,True,10.31887/dcns.2019.21.2/dnutt,Psychedelic drugs—a new era in psychiatry?,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,David Nutt,2019,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"So far highly promising preliminary data have been produced with psilocybin in anxiety, depression, smoking, alcoholism",secondary_summary,full_text_seen,abstract,Abstract,secondary_literature,,"DJN is a consultant for COMPASSPathways and has received research support from them, MAPS, and the Beckley foundation.",,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Dialogues in clinical neuroscience,"Journal Article | Research Support, Non-U.S. Gov't | Review",2019,1294-8322,1958-5969,,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,"Hallucinogens / therapeutic use | Humans | Ketamine / therapeutic use | Lysergic Acid Diethylamide / therapeutic use | Mental Disorders / drug therapy | N-Methyl-3,4-methylenedioxyamphetamine / therapeutic use | Psilocybin / therapeutic use | Psychiatry / methods | Psychiatry / trends",MDMA | OCD | addiction | clinical trial | depression | psilocybin | psychedelic,,,,,,,
normalized,compound and graph entity matched local registry,MDMA,,Post-traumatic stress disorder,MDMA,Post-traumatic stress disorder,MDMA,,post-traumatic stress disorder (PTSD),post-traumatic stress disorder (PTSD),post-traumatic stress disorder (PTSD),therapeutic_indication,Post-traumatic stress disorder,indication,True,10.31887/dcns.2019.21.2/dnutt,Psychedelic drugs—a new era in psychiatry?,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,David Nutt,2019,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,and with MDMA for post-traumatic stress disorder (PTSD),secondary_summary,full_text_seen,abstract,Abstract,secondary_literature,,"DJN is a consultant for COMPASSPathways and has received research support from them, MAPS, and the Beckley foundation.",,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Dialogues in clinical neuroscience,"Journal Article | Research Support, Non-U.S. Gov't | Review",2019,1294-8322,1958-5969,,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,"Hallucinogens / therapeutic use | Humans | Ketamine / therapeutic use | Lysergic Acid Diethylamide / therapeutic use | Mental Disorders / drug therapy | N-Methyl-3,4-methylenedioxyamphetamine / therapeutic use | Psilocybin / therapeutic use | Psychiatry / methods | Psychiatry / trends",MDMA | OCD | addiction | clinical trial | depression | psilocybin | psychedelic,,,,,,,
normalized,compound and graph entity matched local registry,MDMA,,Alcohol use disorder,MDMA,Alcohol use disorder,MDMA,,alcoholism,alcoholism,alcoholism,therapeutic_indication,Alcohol use disorder,indication,True,10.31887/dcns.2019.21.2/dnutt,Psychedelic drugs—a new era in psychiatry?,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,David Nutt,2019,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"So far highly promising preliminary data have been produced with psilocybin in anxiety, depression, smoking, alcoholism, and with MDMA for post-traumatic stress disorder (PTSD) and alcoholism.",secondary_summary,full_text_seen,abstract,Abstract,secondary_literature,,"DJN is a consultant for COMPASSPathways and has received research support from them, MAPS, and the Beckley foundation.",,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Dialogues in clinical neuroscience,"Journal Article | Research Support, Non-U.S. Gov't | Review",2019,1294-8322,1958-5969,,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,"Hallucinogens / therapeutic use | Humans | Ketamine / therapeutic use | Lysergic Acid Diethylamide / therapeutic use | Mental Disorders / drug therapy | N-Methyl-3,4-methylenedioxyamphetamine / therapeutic use | Psilocybin / therapeutic use | Psychiatry / methods | Psychiatry / trends",MDMA | OCD | addiction | clinical trial | depression | psilocybin | psychedelic,,,,,,,
normalized,compound and graph entity matched local registry,Psilocybin,,Treatment-resistant depression,Psilocybin,Treatment-resistant depression,psilocybin,,treatment-resistant depression,treatment-resistant depression,treatment-resistant depression,therapeutic_indication,Treatment-resistant depression,indication,True,10.31887/dcns.2019.21.2/dnutt,Psychedelic drugs—a new era in psychiatry?,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,David Nutt,2019,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,These findings have led to the European Medicines Agency approving psilocybin for a phase 3 study in treatment-resistant depression,secondary_summary,full_text_seen,abstract,Abstract,secondary_literature,,"DJN is a consultant for COMPASSPathways and has received research support from them, MAPS, and the Beckley foundation.",,"Projected from extraction_v1 coverage_mentions; coverage_type=mentions; relationship is discussed in secondary literature, not treated as primary evidence",Dialogues in clinical neuroscience,"Journal Article | Research Support, Non-U.S. Gov't | Review",2019,1294-8322,1958-5969,,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,"Hallucinogens / therapeutic use | Humans | Ketamine / therapeutic use | Lysergic Acid Diethylamide / therapeutic use | Mental Disorders / drug therapy | N-Methyl-3,4-methylenedioxyamphetamine / therapeutic use | Psilocybin / therapeutic use | Psychiatry / methods | Psychiatry / trends",MDMA | OCD | addiction | clinical trial | depression | psilocybin | psychedelic,,,,,,,
normalized,compound and graph entity matched local registry,LSD,,Alcohol use disorder,LSD,Alcohol use disorder,LSD,,alcoholism,alcoholism,alcoholism,therapeutic_indication,Alcohol use disorder,indication,True,10.31887/dcns.2019.21.2/dnutt,Psychedelic drugs—a new era in psychiatry?,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,David Nutt,2019,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,These data were recently subjected to a modern meta-analysis and LSD therapy was found to be at least as efficacious a treatment as anything we currently have today. 7,secondary_summary,full_text_seen,text,C003,secondary_literature,,"DJN is a consultant for COMPASSPathways and has received research support from them, MAPS, and the Beckley foundation.",,"Projected from extraction_v1 coverage_mentions; coverage_type=summarizes; relationship is discussed in secondary literature, not treated as primary evidence",Dialogues in clinical neuroscience,"Journal Article | Research Support, Non-U.S. Gov't | Review",2019,1294-8322,1958-5969,,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,"Hallucinogens / therapeutic use | Humans | Ketamine / therapeutic use | Lysergic Acid Diethylamide / therapeutic use | Mental Disorders / drug therapy | N-Methyl-3,4-methylenedioxyamphetamine / therapeutic use | Psilocybin / therapeutic use | Psychiatry / methods | Psychiatry / trends",MDMA | OCD | addiction | clinical trial | depression | psilocybin | psychedelic,,,,,,,
normalized,compound and graph entity matched local registry,Ketamine,,Treatment-resistant depression,Ketamine,Treatment-resistant depression,ketamine,,resistant depression,resistant depression,resistant depression,therapeutic_indication,Treatment-resistant depression,indication,True,10.31887/dcns.2019.21.2/dnutt,Psychedelic drugs—a new era in psychiatry?,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,David Nutt,2019,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,"This led him and a colleague, Carlos Zarate, to conduct a trial in patients with resistant depression with good outcomes.",secondary_summary,full_text_seen,text,C003,secondary_literature,,"DJN is a consultant for COMPASSPathways and has received research support from them, MAPS, and the Beckley foundation.",,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Dialogues in clinical neuroscience,"Journal Article | Research Support, Non-U.S. Gov't | Review",2019,1294-8322,1958-5969,,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,"Hallucinogens / therapeutic use | Humans | Ketamine / therapeutic use | Lysergic Acid Diethylamide / therapeutic use | Mental Disorders / drug therapy | N-Methyl-3,4-methylenedioxyamphetamine / therapeutic use | Psilocybin / therapeutic use | Psychiatry / methods | Psychiatry / trends",MDMA | OCD | addiction | clinical trial | depression | psilocybin | psychedelic,,,,,,,
normalized,compound and graph entity matched local registry,Ayahuasca,,Depression,Ayahuasca,Depression,ayahuasca,,depression,depression,depression,therapeutic_indication,Depression,indication,True,10.31887/dcns.2019.21.2/dnutt,Psychedelic drugs—a new era in psychiatry?,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,David Nutt,2019,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,several clinical trials have taken place in depressed patients. For example Osorio gave ayahuasca to 6 medication-and ayahuasca-naive participants and found significant reductions in depression,secondary_summary,full_text_seen,text,C007,secondary_literature,,"DJN is a consultant for COMPASSPathways and has received research support from them, MAPS, and the Beckley foundation.",,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Dialogues in clinical neuroscience,"Journal Article | Research Support, Non-U.S. Gov't | Review",2019,1294-8322,1958-5969,,low,label,label,mixture_needs_component_mapping,broad_category_needs_external_id_lookup,{},{},eng,"Hallucinogens / therapeutic use | Humans | Ketamine / therapeutic use | Lysergic Acid Diethylamide / therapeutic use | Mental Disorders / drug therapy | N-Methyl-3,4-methylenedioxyamphetamine / therapeutic use | Psilocybin / therapeutic use | Psychiatry / methods | Psychiatry / trends",MDMA | OCD | addiction | clinical trial | depression | psilocybin | psychedelic,,,,,,,
normalized,compound and graph entity matched local registry,Psilocybin,,Alcohol use disorder,Psilocybin,Alcohol use disorder,psilocybin,,alcohol use disorder,alcohol use disorder,alcohol use disorder,therapeutic_indication,Alcohol use disorder,indication,True,10.32388/xcfsag,Psilocybin in Alcohol Use Disorder Maintains Abstinence Efficacy: A Scoping Review,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Jacques Suspène; Sarah Huet; Sabine Berteina-Raboin; Amine Benyamina; Patrick Baril; Séverine Morisset-Lopez; Raphaël Serreau,2025,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,This review aims to evaluate the results of the most recent clinical trials assessing psilocybin as a treatment for alcohol use disorder.,secondary_summary,full_text_seen,abstract,abstract,scoping review,We would like to thank the Établissement Public de Santé Mentale Georges Daumezon (EPSM) as well as the AAPE 2025 SFR-SaNEC 4226 price obtained in sptember 2025.,The authors declare no conicts of interest.,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",Qeios,posted-content,2025-11-21,2632-3834,,Qeios Ltd,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},,,,,,,has-review doi:10.32388/UXCH8B asserted-by:object | has-review doi:10.32388/4OXQO7 asserted-by:object | has-version doi:10.32388/XCFSAG.2 asserted-by:object,,10.32388/UXCH8B | 10.32388/4OXQO7 | 10.32388/XCFSAG.2,
normalized,compound and graph entity matched local registry,Ketamine,,Pain,Ketamine,Pain,ketamine,,acute pain,acute pain,acute pain,therapeutic_indication,Pain,indication,True,10.33309/2639-8915.020102,Perioperative Intravenous Ketamine and its Usefulness for Chronic Pain Treatment,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Borja Mugabure Bujedo,2019,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,This article will review the pharmacology and the different uses of ketamine in relation to acute and chronic pain management.,secondary_summary,full_text_seen,abstract,abstract,narrative review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",Journal of Clinical Research in Anesthesiology,article,2019-01-01,2639-8915,2639-8915,Asclepius Open LLC,low,label,alias,needs_external_id_lookup,broad_category_needs_external_id_lookup,{},{},en,,Ketamine | Medicine | Perioperative | Anesthesia | Chronic pain | Pain management | Physical therapy,,,,,,,
normalized,compound and graph entity matched local registry,Ketamine,,Chronic pain,Ketamine,Chronic pain,ketamine,,chronic pain,chronic pain,chronic pain,therapeutic_indication,Chronic pain,indication,True,10.33309/2639-8915.020102,Perioperative Intravenous Ketamine and its Usefulness for Chronic Pain Treatment,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Borja Mugabure Bujedo,2019,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,This article will review the pharmacology and the different uses of ketamine in relation to acute and chronic pain management.,secondary_summary,full_text_seen,abstract,abstract,narrative review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",Journal of Clinical Research in Anesthesiology,article,2019-01-01,2639-8915,2639-8915,Asclepius Open LLC,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},en,,Ketamine | Medicine | Perioperative | Anesthesia | Chronic pain | Pain management | Physical therapy,,,,,,,
normalized,compound and graph entity matched local registry,Ketamine,,Complex regional pain syndrome,Ketamine,Complex regional pain syndrome,ketamine,,Complex Regional Pain Syndrome,Complex Regional Pain Syndrome,Complex Regional Pain Syndrome,therapeutic_indication,Complex regional pain syndrome,indication,True,10.33309/2639-8915.020102,Perioperative Intravenous Ketamine and its Usefulness for Chronic Pain Treatment,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Borja Mugabure Bujedo,2019,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"The pathology group of complex regional pain syndrome (CRPS) was the most studied with an improvement between 4 and 12 weeks. As always, larger studies are needed to evaluate a wider variety of conditions to better quantify efficacy, improve patient selection, refine the range of therapeutic doses, determine the effectiveness of non-intravenous ketamine alternatives, and develop a greater understanding of the long-term risks of repeated treatments. In summary, for spinal cord injury pain, there is weak evidence supporting ketamine infusions (0.42 mg/kg per hour to 0.4 mg kg ranging from 17 minutes to 5 h for 7 consecutive days) for short-term improvements in pain (grade C recommendation, low level of certainty). For CRPS, there is moderate evidence supporting ketamine infusions (22 mg/h for 4 days or 0.35 mg kg per hour over 4 h daily for 10 days) to provide improvements in pain for up to 12 weeks (grade B recommendation, low to moderate level of certainty).",secondary_summary,full_text_seen,text,C003,narrative review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Journal of Clinical Research in Anesthesiology,article,2019-01-01,2639-8915,2639-8915,Asclepius Open LLC,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},en,,Ketamine | Medicine | Perioperative | Anesthesia | Chronic pain | Pain management | Physical therapy,,,,,,,
normalized,compound and graph entity matched local registry,Ketamine,,Depression,Ketamine,Depression,ketamine,,depression,depression,depression,therapeutic_indication,Depression,indication,True,10.33309/2639-8915.020102,Perioperative Intravenous Ketamine and its Usefulness for Chronic Pain Treatment,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Borja Mugabure Bujedo,2019,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.7,False,"In recent times, there has been a resurgence in the use of ketamine inside and outside the operating room as it has shown promise for the treatment of chronic pain, depression, and complex regional pain syndrome.",secondary_summary,full_text_seen,text,C001,narrative review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=mentions; relationship is discussed in secondary literature, not treated as primary evidence",Journal of Clinical Research in Anesthesiology,article,2019-01-01,2639-8915,2639-8915,Asclepius Open LLC,low,label,label,needs_external_id_lookup,broad_category_needs_external_id_lookup,{},{},en,,Ketamine | Medicine | Perioperative | Anesthesia | Chronic pain | Pain management | Physical therapy,,,,,,,
normalized,compound and graph entity matched local registry,Psilocybin,,Major depressive disorder,Psilocybin,Major depressive disorder,Psilocybin,,major depressive disorder,major depressive disorder,major depressive disorder,therapeutic_indication,Major depressive disorder,indication,True,10.33448/rsd-v12i9.43308,Psilocybin-Assisted Therapy: A scoping review of participants’ and facilitators’ experiences in qualitative studies,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Nicole Schuitmaker,2023,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Psilocybin... has specifically shown efficacy in t reating ... major depressive disorder (Brennan et al., 2021)",secondary_summary,full_text_seen,text,C002,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence","Research, Society and Development",journal-article,2023-09-24,2525-3409,2525-3409,"Research, Society and Development",low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},,,,,,,,,,
normalized,compound and graph entity matched local registry,Psilocybin,,Alcohol use disorder,Psilocybin,Alcohol use disorder,Psilocybin,,alcohol dependence,alcohol dependence,alcohol dependence,therapeutic_indication,Alcohol use disorder,indication,True,10.33448/rsd-v12i9.43308,Psilocybin-Assisted Therapy: A scoping review of participants’ and facilitators’ experiences in qualitative studies,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Nicole Schuitmaker,2023,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Psilocybin... has specifically shown efficacy in t reating ... alcohol dependence (Bogenschutz et al., 2015)",secondary_summary,full_text_seen,text,C002,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence","Research, Society and Development",journal-article,2023-09-24,2525-3409,2525-3409,"Research, Society and Development",low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},{},,,,,,,,,,
normalized,compound and graph entity matched local registry,Psilocybin,,Treatment-resistant depression,Psilocybin,Treatment-resistant depression,Psilocybin,,treatment-resistant depression,treatment-resistant depression,treatment-resistant depression,therapeutic_indication,Treatment-resistant depression,indication,True,10.33448/rsd-v12i9.43308,Psilocybin-Assisted Therapy: A scoping review of participants’ and facilitators’ experiences in qualitative studies,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Nicole Schuitmaker,2023,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Psilocybin... has specifically shown efficacy in t reating ... treatmentresistant depression (Carhart-Harris et al., 2016; Carhart-Harris et al., 2018).",secondary_summary,full_text_seen,text,C002,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence","Research, Society and Development",journal-article,2023-09-24,2525-3409,2525-3409,"Research, Society and Development",low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},,,,,,,,,,
normalized,compound and graph entity matched local registry,Psilocybin,,Nicotine dependence,Psilocybin,Nicotine dependence,Psilocybin,,nicotine dependence,nicotine dependence,nicotine dependence,therapeutic_indication,Nicotine dependence,indication,True,10.33448/rsd-v12i9.43308,Psilocybin-Assisted Therapy: A scoping review of participants’ and facilitators’ experiences in qualitative studies,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Nicole Schuitmaker,2023,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"These studies explored the effectiveness of PAT in treating several mental disorders such as treatment-resistant depression, alcohol dependence, nicotine dependence, end-of-life anxiety, and post-traumatic stress disorder.",secondary_summary,full_text_seen,text,C008,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence","Research, Society and Development",journal-article,2023-09-24,2525-3409,2525-3409,"Research, Society and Development",low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},,,,,,,,,,
normalized,compound and graph entity matched local registry,Psilocybin,,Post-traumatic stress disorder,Psilocybin,Post-traumatic stress disorder,Psilocybin,,post-traumatic stress disorder,post-traumatic stress disorder,post-traumatic stress disorder,therapeutic_indication,Post-traumatic stress disorder,indication,True,10.33448/rsd-v12i9.43308,Psilocybin-Assisted Therapy: A scoping review of participants’ and facilitators’ experiences in qualitative studies,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Nicole Schuitmaker,2023,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"These studies explored the effectiveness of PAT in treating several mental disorders such as treatment-resistant depression, alcohol dependence, nicotine dependence, end-of-life anxiety, and post-traumatic stress disorder.",secondary_summary,full_text_seen,text,C008,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence","Research, Society and Development",journal-article,2023-09-24,2525-3409,2525-3409,"Research, Society and Development",low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},,,,,,,,,,
normalized,compound and graph entity matched local registry,Ketamine,,Chronic pain,Ketamine,Chronic pain,ketamine,,chronic pain,chronic pain,chronic pain,therapeutic_indication,Chronic pain,indication,True,10.3389/fnbeh.2018.00070,Effects of Subanesthetic Ketamine Administration on Visual and Auditory Event-Related Potentials (ERP) in Humans: A Systematic Review,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,André Schwertner; Maxciel Zortea; Felipe V. Torres; Wolnei Caumo,2018,systematic_review,doi,systematic_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,Ketamine is a non-competitive N-Methyl-D-Aspartate (NMDA) receptor antagonist whose effect in subanesthetic doses has been studied for chronic pain and mood disorders treatment.,secondary_summary,full_text_seen,abstract,S001,systematic review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Behavioral Neuroscience,journal-article,2018-04-16,1662-5153,,Frontiers Media SA,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,,ERPs | P300 | cognitive processing | ketamine | oddball task,,,,,,,
normalized,compound and graph entity matched local registry,Ketamine,,Mood disorders,Ketamine,Mood disorders,ketamine,,mood disorders,mood disorders,mood disorders,therapeutic_indication,Mood disorders,indication,True,10.3389/fnbeh.2018.00070,Effects of Subanesthetic Ketamine Administration on Visual and Auditory Event-Related Potentials (ERP) in Humans: A Systematic Review,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,André Schwertner; Maxciel Zortea; Felipe V. Torres; Wolnei Caumo,2018,systematic_review,doi,systematic_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,Ketamine is a non-competitive N-Methyl-D-Aspartate (NMDA) receptor antagonist whose effect in subanesthetic doses has been studied for chronic pain and mood disorders treatment.,secondary_summary,full_text_seen,abstract,S001,systematic review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Behavioral Neuroscience,journal-article,2018-04-16,1662-5153,,Frontiers Media SA,low,label,label,needs_external_id_lookup,broad_category_needs_external_id_lookup,{},{},eng,,ERPs | P300 | cognitive processing | ketamine | oddball task,,,,,,,
normalized,compound and graph entity matched local registry,Ketamine,,Schizophrenia,Ketamine,Schizophrenia,ketamine,,schizophrenia,schizophrenia,schizophrenia,therapeutic_indication,Schizophrenia,indication,True,10.3389/fnbeh.2018.00070,Effects of Subanesthetic Ketamine Administration on Visual and Auditory Event-Related Potentials (ERP) in Humans: A Systematic Review,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,André Schwertner; Maxciel Zortea; Felipe V. Torres; Wolnei Caumo,2018,systematic_review,doi,systematic_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"The analgesic effect of ketamine might also be influenced by a decreased affective discrimination of sensorial information, a finding from studies using ketamine as a model for schizophrenia, but that can give an important hint not only for the treatment of mood disorders, but also to treat pain and ketamine abuse.",secondary_summary,full_text_seen,abstract,S001,systematic review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Behavioral Neuroscience,journal-article,2018-04-16,1662-5153,,Frontiers Media SA,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,,ERPs | P300 | cognitive processing | ketamine | oddball task,,,,,,,
normalized,compound and graph entity matched local registry,Ketamine,,Pain,Ketamine,Pain,Ketamine,,Pain,Pain,Pain,therapeutic_indication,Pain,indication,True,10.3389/fnins.2025.1656588,"Decoding pain’s neural rhythm: Gamma oscillation mechanisms, therapeutic modulation, and translational challenges in pain management",compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Chen Zhang; Chen Zhang; Lanze Xiao; Min Xiao; Xu Zhang; Chengpeng Zhang; Chengpeng Zhang; Bangjiang Fang; Hongwu Tao,2025,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Therapeutic approaches encompass pharmacological agents (e.g., morphine, ketamine) and non-pharmacological modalities (e.g., electroacupuncture, transcutaneous electrical nerve stimulation).",secondary_summary,full_text_seen,abstract,C001,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Neuroscience,journal-article,2025-09-18,1662-453X,1662-4548,Frontiers Media SA,low,label,label,needs_external_id_lookup,broad_category_needs_external_id_lookup,{},{},eng,,cerebral cortex | gamma oscillations | neural oscillation | pain | therapeutic modulation,,,,,,,
